availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
May 01,2022-05-01 00:00:00,Calgary,Beltline,51.0419755,-114.0594055,/ab/calgary/rentals/apartment/1-bedroom/beltline/439697,Apartment,1450.0,1,617,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Inglewood,51.0400702,-114.0308983,/ab/calgary/rentals/apartment/1-bedroom/inglewood/pet-friendly/453951,Apartment,1365.0,1,690,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Bridlewood,50.9055494,-114.1186185,/ab/calgary/rentals/apartment/2-bedrooms/bridlewood/74887,Apartment,1495.0,2,980,2.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Skyview,51.162391,-113.962212,/ab/calgary/rentals/apartment/2-bedrooms/skyview/104823,Apartment,1499.0,2,986,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Beltline,51.0407551,-114.0797848,/ab/calgary/rentals/apartment/2-bedrooms/beltline/354473,Apartment,1500.0,2,973,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Charleswood,51.0870286,-114.111337,/ab/calgary/rentals/apartment/2-bedrooms/charleswood/33179,Apartment,1240.0,2,800,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Sunnyside,51.0589193,-114.0771381,/ab/calgary/rentals/apartment/2-bedrooms/sunnyside/pet-friendly/448073,Apartment,1250.0,2,850,1.0,2,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mission,51.0342074,-114.0702795,/ab/calgary/rentals/apartment/2-bedrooms/mission/413065,Apartment,1370.0,2,780,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mission,51.03354616612,-114.069112571411,/ab/calgary/rentals/apartment/1-bedroom/mission/306892,Apartment,1150.0,1,500,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Belmont,50.8672188,-114.0662682,/ab/calgary/rentals/apartment/1-bedroom/belmont/412056,Apartment,1300.0,1,650,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Calgary,Beltline,51.0436211,-114.081813,/ab/calgary/rentals/apartment/1-bedroom/beltline/483794,Apartment,1500.0,1,625,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Monterey Park,51.0719489,-113.9350438,/ab/calgary/rentals/apartment/1-bedroom/monterey-park/119494,Apartment,1295.0,1,570,1.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Rocky Ridge,51.139048,-114.238955,/ab/calgary/rentals/apartment/2-bedrooms/rocky-ridge/298224,Apartment,1450.0,2,890,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mission,51.0360207,-114.0707496,/ab/calgary/rentals/apartment/1-bedroom/mission/482644,Apartment,1100.0,1,500,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,University Heights,51.0709847,-114.1271831,/ab/calgary/rentals/apartment/1-bedroom/university-heights/pet-friendly/101524,Apartment,1200.0,1,900,1.0,2,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Sunnyside,51.0589411,-114.0842987,/ab/calgary/rentals/apartment/2-bedrooms/sunnyside/305280,Apartment,1050.0,2,800,1.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Lower Mount Royal,51.0376584,-114.0866966,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/481224,Apartment,1150.0,1,660,1.0,2,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Acadia,50.96157,-114.04875,/ab/calgary/rentals/apartment/2-bedrooms/acadia/139720,Apartment,1025.0,2,861,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mayland Heights,51.058088,-114.016964,/ab/calgary/rentals/apartment/2-bedrooms/mayland-heights/pet-friendly/301522,Apartment,1200.0,2,950,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Brentwood,51.0870733,-114.1280856,/ab/calgary/rentals/apartment/2-bedrooms/brentwood/482827,Apartment,1350.0,2,672,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Seton,50.8767967,-113.9451591,/ab/calgary/rentals/apartment/1-bedroom/seton/482468,Apartment,1300.0,1,505,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Downtown,51.0493489,-114.0720248,/ab/calgary/rentals/apartment/2-bedrooms/downtown/pet-friendly/479758,Apartment,1350.0,2,850,1.0,2,0,1,1,1,0,0,5
May 06,2022-05-06 00:00:00,Calgary,Skyview,51.164257,-113.950593,/ab/calgary/rentals/apartment/1-bedroom/skyview/pet-friendly/290307,Apartment,1259.0,1,593,1.0,2,2,1,0,1,0,0,5
May 07,2022-05-07 00:00:00,Calgary,Capitol Hill,51.0672244,-114.0965029,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/453885,Apartment,1141.0,1,421,1.0,2,2,1,0,1,0,0,5
May 09,2022-05-09 00:00:00,Calgary,Copperfield,50.9146675,-113.9187407,/ab/calgary/rentals/apartment/2-bedrooms/copperfield/302656,Apartment,1430.0,2,877,2.0,0,0,1,0,1,0,0,5
May 09,2022-05-09 00:00:00,Calgary,Sherwood,51.166172,-114.1516921,/ab/calgary/rentals/apartment/2-bedrooms/sherwood/455118,Apartment,1475.0,2,1025,2.0,0,0,1,0,1,0,0,5
May 09,2022-05-09 00:00:00,Calgary,Altadore,51.0229848,-114.1098195,/ab/calgary/rentals/apartment/1-bedroom/altadore/pet-friendly/468619,Apartment,1437.0,1,536,1.0,2,2,1,0,1,0,0,5
May 10,2022-05-10 00:00:00,Calgary,Varsity,51.0843701,-114.1592641,/ab/calgary/rentals/apartment/1-bedroom/varsity/pet-friendly/22006,Apartment,1119.0,1,484,1.0,2,0,1,0,1,0,0,5
May 13,2022-05-13 00:00:00,Calgary,Beltline,51.0423884,-114.0657116,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/303992,Apartment,1385.0,1,575,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Vista Heights,51.0660494,-114.0101472,/ab/calgary/rentals/apartment/1-bedroom/vista-heights/pet-friendly/463114,Apartment,1269.0,1,600,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Patterson Heights,51.063151,-114.183744,/ab/calgary/rentals/apartment/1-bedroom/patterson-heights/pet-friendly/29358,Apartment,1171.0,1,600,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Lincoln Park,51.0068952,-114.1383431,/ab/calgary/rentals/apartment/1-bedroom/lincoln-park/pet-friendly/22002,Apartment,1209.0,1,600,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Fonda,51.050119,-113.984449,/ab/calgary/rentals/apartment/2-bedrooms/fonda/pet-friendly/24334,Apartment,1338.0,2,890,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Beltline,51.0385579,-114.0689521,/ab/calgary/rentals/apartment/2-bedrooms/beltline/463119,Apartment,1348.0,2,1100,1.0,0,0,1,1,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Seton,50.8844634,-113.9493004,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/150976,Apartment,1329.0,1,730,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Killarney,51.037555,-114.12916,/ab/calgary/rentals/apartment/2-bedrooms/killarney/pet-friendly/442653,Apartment,1450.0,2,850,1.0,2,0,1,0,1,0,0,5
May 20,2022-05-20 00:00:00,Calgary,Kingsland,50.9893919,-114.0759151,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/328918,Apartment,1140.0,1,685,1.0,2,2,1,0,1,0,0,5
Jun 01,2022-06-01 00:00:00,Calgary,Windsor Park,51.0015146,-114.0738689,/ab/calgary/rentals/apartment/2-bedrooms/windsor-park/126942,Apartment,1100.0,2,1100,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Aspen Woods,51.0322421,-114.2121377,/ab/calgary/rentals/apartment/2-bedrooms/aspen-woods/pet-friendly/119854,Apartment,1500.0,2,827,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Manchester,51.0032938,-114.0700788,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/405788,Apartment,1365.0,1,550,1.0,2,2,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Calgary,West Hillhurst,51.0518728,-114.111145,/ab/calgary/rentals/apartment/2-bedrooms/west-hillhurst/pet-friendly/450051,Apartment,1500.0,2,800,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Pineridge,51.0749436,-113.9391706,/ab/calgary/rentals/apartment/2-bedrooms/pineridge/141108,Apartment,1400.0,2,1044,2.0,0,0,1,1,1,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,New Brighton,50.9228059,-113.9337539,/ab/calgary/rentals/apartment/2-bedrooms/new-brighton/292455,Apartment,1350.0,2,717,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Quarry Park,50.961519460415,-114.007880666132,/ab/calgary/rentals/apartment/1-bedroom/quarry-park/pet-friendly/444016,Apartment,1290.0,1,520,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Eau Claire,51.0521774,-114.0653412,/ab/calgary/rentals/apartment/1-bedroom/eau-claire/pet-friendly/56770,Apartment,1400.0,1,607,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,South Calgary,51.0238338,-114.1043286,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/481246,Apartment,1375.0,1,425,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Altadore,51.0227401,-114.1001647,/ab/calgary/rentals/apartment/1-bedroom/altadore/34030,Apartment,1100.0,1,800,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Haysboro,50.9746499,-114.07466,/ab/calgary/rentals/apartment/1-bedroom/haysboro/480138,Apartment,1450.0,1,760,1.0,0,0,0,0,0,0,0,6
Jun 15,2022-06-15 00:00:00,Calgary,Renfrew,51.06168945438,-114.053045879745,/ab/calgary/rentals/apartment/1-bedroom/renfrew/pet-friendly/146466,Apartment,1250.0,1,750,1.0,2,2,1,1,1,0,0,6
Jul 01,2022-07-01 00:00:00,Calgary,Sunnyside,51.0580139,-114.0754401,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/456,Apartment,1090.0,1,700,1.0,0,0,1,0,1,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Canyon Meadows,50.9362434,-114.0761619,/ab/calgary/rentals/apartment/2-bedrooms/canyon-meadows/101381,Apartment,1450.0,2,826,1.0,0,0,1,0,1,0,0,7
Jul 15,2022-07-15 00:00:00,Calgary,Connaught,51.0393172,-114.0831205,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/328914,Apartment,1355.0,1,655,1.0,2,2,1,0,1,0,0,7
Aug 01,2022-08-01 00:00:00,Calgary,Sunalta,51.0428872,-114.1062419,/ab/calgary/rentals/apartment/2-bedrooms/sunalta/pet-friendly/482499,Apartment,1495.0,2,1000,1.0,2,0,0,0,0,0,0,8
Sep 01,2022-09-01 00:00:00,Calgary,Lower Mount Royal,51.036195647603,-114.0839861,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/139365,Apartment,1400.0,1,484,1.0,0,0,1,0,1,0,0,9
call for availability,call for availability,Calgary,Bankview,51.0373987,-114.1059193,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/484406,Apartment,1200.0,1,600,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,University Heights,51.069674873442,-114.127019422754,/ab/calgary/rentals/apartment/2-bedrooms/university-heights/483259,Apartment,1223.0,2,825,1.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Bankview,51.0305832,-114.0986086,/ab/calgary/rentals/apartment/2-bedrooms/bankview/pet-friendly/62353,Apartment,1250.0,2,900,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Panorama Hills,51.1580738,-114.0721951,/ab/calgary/rentals/apartment/1-bedroom/panorama-hills/52719,Apartment,1350.0,1,650,1.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Edgemont,51.126592,-114.137232,/ab/calgary/rentals/apartment/1-bedroom/edgemont/pet-friendly/5596,Apartment,1200.0,1,710,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Sunalta,51.0402381,-114.095706,/ab/calgary/rentals/apartment/1-bedroom/sunalta/483389,Apartment,1100.0,1,700,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,South Calgary,51.0302244,-114.0968833,/ab/calgary/rentals/apartment/2-bedrooms/south-calgary/pet-friendly/443323,Apartment,1250.0,2,850,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Dalhousie,51.105631410141,-114.13927079895,/ab/calgary/rentals/apartment/2-bedrooms/dalhousie/pet-friendly/304565,Apartment,1370.0,2,1000,1.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Southwood,50.9512148,-114.0853209,/ab/calgary/rentals/apartment/1-bedroom/southwood/pet-friendly/59980,Apartment,1050.0,2,1020,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Connaught,51.0406581,-114.0924003,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/39621,Apartment,1125.0,1,719,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Downtown,51.047748282615,-114.077661308598,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/14548,Apartment,1299.0,2,748,1.0,2,0,1,1,1,0,0,call for availability
Immediate,2000-01-01 00:00:00,Calgary,Rundle,51.0773687,-113.9781017,/ab/calgary/rentals/apartment/2-bedrooms/rundle/pet-friendly/21358,Apartment,1529.0,2,820,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.038842,-114.092201,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/318403,Apartment,1544.0,1,445,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Victoria Park,51.0405707,-114.0586474,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/476038,Apartment,1595.0,1,535,1.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bayview,50.971823,-114.108811,/ab/calgary/rentals/apartment/1-bedroom/bayview/pet-friendly/343051,Apartment,1684.0,2,1040,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.044004,-114.075438,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/361795,Apartment,1517.0,1,507,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.029764,-114.065254,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/343046,Apartment,1595.0,1,673,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.047691,-114.081481,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/393080,Apartment,1822.0,1,953,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.04366769609,-114.07208817361,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/483743,Apartment,1505.0,1,500,1.0,2,2,1,0,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Skyview,51.1564511,-113.9592373,/ab/calgary/rentals/apartment/2-bedrooms/skyview/pet-friendly/430648,Apartment,1589.0,2,986,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Skyview,51.1566762,-113.9614519,/ab/calgary/rentals/apartment/2-bedrooms/skyview/pet-friendly/430647,Apartment,1538.0,2,1016,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Connaught,51.045561201644,-114.08818162038,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/471183,Apartment,1595.0,1,637,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,South Calgary,51.0242067,-114.1137223,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/454527,Apartment,1898.0,1,715,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,University District,51.0775801,-114.1475871,/ab/calgary/rentals/apartment/1-bedroom/university-district/pet-friendly/434051,Apartment,1525.0,1,532,1.0,2,2,1,0,1,0,0,1
Apr 07,2022-04-07 00:00:00,Calgary,Downtown,51.043,-114.0602964,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/422955,Apartment,1668.0,1,600,1.0,2,2,1,0,1,0,0,4
Apr 13,2022-04-13 00:00:00,Calgary,Downtown,51.047949,-114.088137,/ab/calgary/rentals/apartment/2-bedrooms/downtown/pet-friendly/393079,Apartment,1713.0,2,796,1.0,2,2,0,0,0,0,0,4
May 01,2022-05-01 00:00:00,Calgary,University Heights,51.0702357,-114.1252561,/ab/calgary/rentals/apartment/1-bedroom/university-heights/pet-friendly/20548,Apartment,1609.0,2,825,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Brentwood,51.0868171,-114.1280086,/ab/calgary/rentals/apartment/1-bedroom/brentwood/pet-friendly/403415,Apartment,1700.0,1,637,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Varsity,51.0926693,-114.1512527,/ab/calgary/rentals/apartment/1-bedroom/varsity/pet-friendly/31264,Apartment,1519.0,1,580,1.0,2,2,1,1,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Downtown,51.048506,-114.076532,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/21994,Apartment,1538.0,2,990,1.0,2,0,1,0,1,0,0,5
Immediate,2000-01-01 00:00:00,Calgary,Hillhurst,51.0535801,-114.1058644,/ab/calgary/rentals/apartment/2-bedrooms/hillhurst/pet-friendly/483817,Apartment,1895.0,2,900,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/apartment/2-bedrooms/seton/484434,Apartment,1750.0,2,950,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mahogany,50.894226994473,-113.91024964816,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/482796,Apartment,1578.0,2,1046,1.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bayview,50.971396,-114.109609,/ab/calgary/rentals/apartment/1-bedroom/bayview/pet-friendly/109509,Apartment,1592.0,1,629,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Sage Hill,51.179422,-114.1583686,/ab/calgary/rentals/apartment/2-bedrooms/sage-hill/pet-friendly/484371,Apartment,1900.0,2,844,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lakeview,50.994972,-114.119563,/ab/calgary/rentals/apartment/1-bedroom/lakeview/pet-friendly/343049,Apartment,1513.0,2,840,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cougar Ridge,51.0805889,-114.2042344,/ab/calgary/rentals/apartment/2-bedrooms/cougar-ridge/pet-friendly/417059,Apartment,1772.0,2,848,2.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.029722,-114.064659,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/78120,Apartment,1536.0,1,708,1.0,2,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Carrington,51.184118227946,-114.07281422356,/ab/calgary/rentals/apartment/1-bedroom/carrington/pet-friendly/472666,Apartment,1578.0,2,1051,2.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Altadore,51.023203,-114.099628,/ab/calgary/rentals/apartment/2-bedrooms/altadore/484439,Apartment,1900.0,2,766,1.0,0,0,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,University District,51.0765234,-114.1488951,/ab/calgary/rentals/apartment/1-bedroom/university-district/pet-friendly/471634,Apartment,1775.0,1,567,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Brentwood,51.086132,-114.1289996,/ab/calgary/rentals/apartment/1-bedroom/brentwood/pet-friendly/439393,Apartment,1600.0,1,565,1.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Hillhurst,51.0573403,-114.0875332,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/470759,Apartment,1750.0,1,612,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,West Springs,51.064735378703,-114.209955114017,/ab/calgary/rentals/apartment/1-bedroom/west-springs/pet-friendly/407788,Apartment,1650.0,1,552,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Hillhurst,51.0573403,-114.0875332,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/470158,Apartment,1750.0,1,628,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/apartment/2-bedrooms/seton/484346,Apartment,1600.0,2,800,1.0,0,0,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0398499,-114.0644007,/ab/calgary/rentals/apartment/2-bedrooms/beltline/478921,Apartment,1995.0,2,1000,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0382326,-114.0836706,/ab/calgary/rentals/apartment/1-bedroom/beltline/484289,Apartment,1800.0,1,586,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0414679,-114.0896591,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/3408,Apartment,1650.0,3,1012,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Manchester,51.0032938,-114.0700788,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/405788,Apartment,1675.0,2,674,1.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Haysboro,50.977276,-114.076662,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/75289,Apartment,1500.0,3,949,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Eau Claire,51.0530356,-114.0661001,/ab/calgary/rentals/apartment/1-bedroom/eau-claire/pet-friendly/132584,Apartment,1700.0,1,560,1.0,0,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8703069,-113.9585035,/ab/calgary/rentals/apartment/2-bedrooms/seton/pet-friendly/478185,Apartment,1980.0,2,951,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cliff Bungalow,51.0317079,-114.0730935,/ab/calgary/rentals/apartment/1-bedroom/cliff-bungalow/pet-friendly/466588,Apartment,1575.0,0,350,1.0,2,2,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Skyview,51.1645023,-113.9561089,/ab/calgary/rentals/apartment/2-bedrooms/skyview/423512,Apartment,1625.0,2,812,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Renfrew,51.0592726,-114.0524325,/ab/calgary/rentals/apartment/2-bedrooms/renfrew/437791,Apartment,1700.0,2,800,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Sherwood,51.162123,-114.158091,/ab/calgary/rentals/apartment/1-bedroom/sherwood/82259,Apartment,1585.0,2,850,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.993504,-114.076081,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/338360,Apartment,1554.0,2,945,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Sunnyside,51.05556111929,-114.081864042802,/ab/calgary/rentals/apartment/2-bedrooms/sunnyside/pet-friendly/484068,Apartment,1750.0,2,755,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Garrison Woods,51.022406753779,-114.11205693254,/ab/calgary/rentals/apartment/1-bedroom/garrison-woods/454497,Apartment,1950.0,1,780,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.046632865945,-114.06320966323,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/434562,Apartment,1770.0,0,526,1.0,2,2,1,1,1,1,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lower Mount Royal,51.037553950372,-114.08528381847,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/479609,Apartment,1623.0,1,775,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Capitol Hill,51.0672244,-114.0965029,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/453885,Apartment,1635.0,2,749,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0474854,-114.0877257,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/400444,Apartment,1650.0,1,543,1.0,2,2,1,0,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Windsor Park,51.00805,-114.081114,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/387408,Apartment,1550.0,1,723,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Tuxedo Park,51.08306,-114.055003784131,/ab/calgary/rentals/apartment/3-bedrooms/tuxedo-park/pet-friendly/437509,Apartment,1650.0,3,1250,2.0,2,2,0,0,0,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0380278,-114.0746476,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/465134,Apartment,1910.0,2,715,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.0458488,-114.0498504,/ab/calgary/rentals/apartment/1-bedroom/east-village/pet-friendly/454557,Apartment,1500.0,1,562,1.0,2,2,1,0,1,1,0,1
Immediate,2000-01-01 00:00:00,Calgary,Manchester,51.003851858431,-114.068871734393,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/462707,Apartment,1848.0,2,811,2.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Mahogany,50.8960136,-113.9342337,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/442585,Apartment,1980.0,1,653,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/apartment/2-bedrooms/seton/pet-friendly/483401,Apartment,1650.0,2,780,2.0,2,2,0,0,1,0,0,1
