availability,a,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Immediate,2000-01-01 00:00:00,Legacy,50.8588088,-114.0176399,/ab/calgary/rentals/shared/1-bedroom/legacy/476055,Shared,950,1,3041,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Brentwood,51.093927,-114.1302238,/ab/calgary/rentals/shared/1-bedroom/brentwood/456700,Shared,550,1,1268,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Mckenzie Towne,50.927922,-113.973666,/ab/calgary/rentals/shared/1-bedroom/mckenzie-towne/pet-friendly/480150,Shared,700,1,1350,1.0,2,2,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Redstone,51.1682169,-113.9654779,/ab/calgary/rentals/shared/1-bedroom/redstone/400694,Shared,500,1,120,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,North Haven,51.0982296,-114.092846,/ab/calgary/rentals/shared/3-bedrooms/north-haven/pet-friendly/438156,Shared,500,3,1450,2.0,2,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Ogden,50.986623,-114.013848,/ab/calgary/rentals/shared/1-bedroom/ogden/363610,Shared,800,1,900,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Sherwood,51.1570709,-114.14725,/ab/calgary/rentals/shared/3-bedrooms/sherwood/pet-friendly/426975,Shared,600,3,2500,3.0,2,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,MacEwan,51.1324437,-114.1201987,/ab/calgary/rentals/shared/3-bedrooms/macewan/pet-friendly/480760,Shared,550,3,1450,2.0,2,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Cougar Ridge,51.0677372,-114.2218638,/ab/calgary/rentals/shared/1-bedroom/cougar-ridge/pet-friendly/374071,Shared,800,1,900,1.0,0,2,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Ranchlands,51.1186773,-114.1770457,/ab/calgary/rentals/shared/3-bedrooms/ranchlands/pet-friendly/450924,Shared,600,3,1500,1.0,2,2,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.0558563,-114.0818519,/ab/calgary/rentals/shared/3-bedrooms/sunnyside/67532,Shared,650,3,1100,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,University Heights,51.0716862,-114.1316159,/ab/calgary/rentals/shared/1-bedroom/university-heights/69644,Shared,700,1,1300,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Evergreen Estates,50.929167,-114.1,/ab/calgary/rentals/shared/3-bedrooms/evergreen-estates/12450,Shared,600,3,1647,2.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Sage Hill,51.17536,-114.15035,/ab/calgary/rentals/shared/1-bedroom/sage-hill/118885,Shared,750,1,1257,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,North Glenmore Park,51.00798,-114.110223,/ab/calgary/rentals/shared/1-bedroom/north-glenmore-park/443889,Shared,695,1,1050,2.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.058101209759,-114.085320953442,/ab/calgary/rentals/shared/2-bedrooms/sunnyside/457908,Shared,700,2,750,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Westgate,51.049447,-114.156263,/ab/calgary/rentals/shared/6-bedrooms/westgate/439830,Shared,595,6,950,2.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Thorncliffe,51.096449,-114.0633898,/ab/calgary/rentals/shared/4-bedrooms/thorncliffe/325407,Shared,450,4,1500,2.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Dalhousie,51.103172203466,-114.147430771967,/ab/calgary/rentals/shared/3-bedrooms/dalhousie/477561,Shared,685,3,1200,3.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Elboya,51.0096336,-114.0692279,/ab/calgary/rentals/shared/1-bedroom/elboya/330543,Shared,700,1,500,1.0,0,0,1,1,1,1,1,1
Apr 16,2022-04-16 00:00:00,Banff Trail,51.079489,-114.120645,/ab/calgary/rentals/shared/2-bedrooms/banff-trail/465485,Shared,500,2,1100,1.0,0,0,1,1,1,0,1,4
May 01,2022-05-01 00:00:00,Dalhousie,51.111264456387,-114.160852349738,/ab/calgary/rentals/shared/2-bedrooms/dalhousie/305592,Shared,675,2,1150,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Mahogany,50.8905699,-113.90963,/ab/calgary/rentals/shared/1-bedroom/mahogany/484448,Shared,750,1,1754,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Edgemont,51.1205451,-114.139783,/ab/calgary/rentals/shared/1-bedroom/edgemont/123687,Shared,850,1,2000,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Hawkwood,51.13133,-114.17949,/ab/calgary/rentals/shared/3-bedrooms/hawkwood/132914,Shared,500,3,1000,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Charleswood,51.08470533023,-114.121613964418,/ab/calgary/rentals/shared/3-bedrooms/charleswood/461004,Shared,650,3,1140,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Beltline,51.0402476,-114.0829877,/ab/calgary/rentals/shared/2-bedrooms/beltline/475927,Shared,800,2,984,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Varsity,51.088431,-114.1380283,/ab/calgary/rentals/shared/2-bedrooms/varsity/485075,Shared,650,2,1200,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Banff Trail,51.0785894,-114.1196986,/ab/calgary/rentals/shared/1-bedroom/banff-trail/409003,Shared,500,1,1108,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Auburn Bay,50.904258575173,-113.959864136987,/ab/calgary/rentals/shared/1-bedroom/auburn-bay/98600,Shared,850,1,1400,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Shawnee Slopes,50.92519,-114.08434,/ab/calgary/rentals/shared/1-bedroom/shawnee-slopes/125288,Shared,625,1,4000,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Varsity,51.0860817,-114.1512234,/ab/calgary/rentals/shared/2-bedrooms/varsity/460057,Shared,950,2,1500,2.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Edgemont,51.1252194,-114.1472636,/ab/calgary/rentals/shared/1-bedroom/edgemont/465379,Shared,875,1,650,1.0,0,0,0,0,0,0,1,5
May 01,2022-05-01 00:00:00,Mckenzie Towne,50.9067796,-113.9542253,/ab/calgary/rentals/shared/1-bedroom/mckenzie-towne/133776,Shared,650,1,400,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Forest Lawn,51.0438988,-113.9768748,/ab/calgary/rentals/shared/1-bedroom/forest-lawn/480629,Shared,600,1,800,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Forest Lawn,51.0438988,-113.9768748,/ab/calgary/rentals/shared/1-bedroom/forest-lawn/459118,Shared,700,1,1800,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Panorama Hills,51.1511476,-114.0700915,/ab/calgary/rentals/shared/2-bedrooms/panorama-hills/437807,Shared,700,2,1150,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Varsity,51.0891985,-114.1398478,/ab/calgary/rentals/shared/2-bedrooms/varsity/423194,Shared,560,2,1200,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Varsity,51.087715,-114.1391859,/ab/calgary/rentals/shared/4-bedrooms/varsity/341870,Shared,580,4,1287,3.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Tuscany,51.1212033,-114.2407693,/ab/calgary/rentals/shared/2-bedrooms/tuscany/484254,Shared,900,2,1700,3.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Lynnwood,50.9811,-114.011497,/ab/calgary/rentals/shared/1-bedroom/lynnwood/297687,Shared,720,1,220,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Mount Pleasant,51.0676573,-114.0827706,/ab/calgary/rentals/shared/3-bedrooms/mount-pleasant/130555,Shared,600,3,950,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Sunnyside,51.0583844,-114.0836288,/ab/calgary/rentals/shared/2-bedrooms/sunnyside/pet-friendly/338175,Shared,1000,2,900,2.0,0,2,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Banff Trail,51.0800281,-114.118344,/ab/calgary/rentals/shared/2-bedrooms/banff-trail/335800,Shared,600,2,1000,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Beltline,51.0423912,-114.0886697,/ab/calgary/rentals/shared/1-bedroom/beltline/pet-friendly/469801,Shared,950,1,748,1.0,2,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Thorncliffe,51.10892116157,-114.058495289803,/ab/calgary/rentals/shared/1-bedroom/thorncliffe/327292,Shared,550,1,1300,2.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Montgomery,51.0792502,-114.160187,/ab/calgary/rentals/shared/1-bedroom/montgomery/64314,Shared,550,1,1400,1.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Parkhill-Stanley Park,51.0196199,-114.0642731,/ab/calgary/rentals/shared/2-bedrooms/parkhill-stanley-park/385603,Shared,775,2,2000,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Queensland,50.9428825,-114.019941,/ab/calgary/rentals/shared/2-bedrooms/queensland/pet-friendly/483557,Shared,750,2,2325,3.0,2,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Banff Trail,51.0701899,-114.1114809,/ab/calgary/rentals/shared/3-bedrooms/banff-trail/483218,Shared,500,3,1180,1.0,0,0,0,0,0,0,1,5
May 01,2022-05-01 00:00:00,Harvest Hills,51.1504437,-114.0466988,/ab/calgary/rentals/shared/3-bedrooms/harvest-hills/405621,Shared,600,3,1900,2.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Bowness,51.091446126285,-114.220055581042,/ab/calgary/rentals/shared/3-bedrooms/bowness/pet-friendly/481864,Shared,1000,3,1200,1.0,2,2,1,1,1,1,1,5
May 15,2022-05-15 00:00:00,Dalhousie,51.1142552,-114.1678329,/ab/calgary/rentals/shared/1-bedroom/dalhousie/112582,Shared,575,1,900,1.0,0,0,1,1,1,1,1,5
Jun 01,2022-06-01 00:00:00,University Heights,51.0710586,-114.1291837,/ab/calgary/rentals/shared/1-bedroom/university-heights/343589,Shared,600,1,1395,1.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Coventry Hills,51.16497253745,-114.065120068262,/ab/calgary/rentals/shared/3-bedrooms/coventry-hills/467360,Shared,550,3,1604,2.0,0,0,1,1,1,1,1,6
Jun 01,2022-06-01 00:00:00,Deer Run,50.9247127,-114.0108142,/ab/calgary/rentals/shared/1-bedroom/deer-run/466102,Shared,750,1,2500,1.0,0,0,1,1,1,1,1,6
Jun 01,2022-06-01 00:00:00,Edgemont,51.1315753,-114.1340673,/ab/calgary/rentals/shared/4-bedrooms/edgemont/354322,Shared,550,4,3600,3.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Lower Mount Royal,51.035721,-114.083918,/ab/calgary/rentals/shared/2-bedrooms/lower-mount-royal/360629,Shared,650,2,950,1.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,St Andrews Heights,51.0650112,-114.1299165,/ab/calgary/rentals/shared/1-bedroom/st-andrews-heights/481631,Shared,750,1,2070,1.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Brentwood,51.106062,-114.13532,/ab/calgary/rentals/shared/1-bedroom/brentwood/122930,Shared,550,1,1260,2.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Rocky Ridge,51.14519,-114.24197,/ab/calgary/rentals/shared/1-bedroom/rocky-ridge/128369,Shared,650,1,2207,1.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Sage Hill,51.1734889,-114.1328644,/ab/calgary/rentals/shared/1-bedroom/sage-hill/479530,Shared,650,1,764,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Bowness,51.0899034,-114.1959889,/ab/calgary/rentals/shared/1-bedroom/bowness/115245,Shared,400,1,850,1.0,0,0,1,1,1,0,1,6
Jul 01,2022-07-01 00:00:00,Seton,50.8763238,-113.946953,/ab/calgary/rentals/shared/3-bedrooms/seton/439129,Shared,795,3,1487,2.0,0,0,1,1,1,0,1,7
Aug 01,2022-08-01 00:00:00,Arbour Lake,51.133087843338,-114.203415817329,/ab/calgary/rentals/shared/1-bedroom/arbour-lake/450895,Shared,540,1,1100,1.0,0,0,0,0,1,0,1,8
Sep 01,2022-09-01 00:00:00,Varsity,51.0887831,-114.139405,/ab/calgary/rentals/shared/3-bedrooms/varsity/457072,Shared,600,3,1050,1.0,0,0,1,1,1,0,1,9
call for availability,call for availability,Beddington,51.13021064524,-114.091642492066,/ab/calgary/rentals/shared/1-bedroom/beddington/89951,Shared,700,1,1400,1.0,0,0,1,1,1,0,1,call for availability
call for availability,call for availability,Arbour Lake,51.1367747,-114.1973349,/ab/calgary/rentals/shared/1-bedroom/arbour-lake/468021,Shared,650,1,3500,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,West Hillhurst,51.0560715,-114.1107,/ab/calgary/rentals/shared/2-bedrooms/west-hillhurst/365665,Shared,950,2,3300,2.0,0,0,1,1,1,0,1,call for availability
call for availability,call for availability,Crescent Heights,51.0635361,-114.0688093,/ab/calgary/rentals/shared/2-bedrooms/crescent-heights/pet-friendly/50110,Shared,625,2,920,1.0,2,0,0,0,0,0,0,call for availability
call for availability,call for availability,Evanston,51.1646,-114.11739,/ab/calgary/rentals/shared/1-bedroom/evanston/147964,Shared,620,1,1600,1.0,0,0,1,1,1,0,1,call for availability
call for availability,call for availability,Renfrew,51.05988569506,-114.052697192574,/ab/calgary/rentals/shared/1-bedroom/renfrew/18374,Shared,799,1,3000,2.0,0,0,1,1,1,0,1,call for availability
call for availability,call for availability,Hillhurst,51.0525242,-114.0947876,/ab/calgary/rentals/shared/2-bedrooms/hillhurst/53754,Shared,895,2,1600,2.0,0,0,1,1,1,0,1,call for availability
Immediate,2000-01-01 00:00:00,South Calgary,51.0302907,-114.0989466,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/2592,Apartment,950,1,464,,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.037644,-114.0703651,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/2243,Apartment,900,1,570,,2,2,1,0,1,0,0,1
May 01,2022-05-01 00:00:00,Willow Park,50.962396,-114.058199,/ab/calgary/rentals/apartment/1-bedroom/willow-park/477696,Apartment,949,1,650,,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Lower Mount Royal,51.0369847,-114.0918323,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/297950,Apartment,925,1,800,,2,0,1,0,1,0,0,5
call for availability,call for availability,Downtown,51.047748282615,-114.077661308598,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/14548,Apartment,975,1,571,,2,0,1,1,1,0,0,call for availability
Immediate,2000-01-01 00:00:00,Dover,51.0294575,-113.9897399,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/96614,Apartment,900,1,550,,2,0,1,1,1,0,0,1
call for availability,call for availability,Radisson Heights,51.03947,-114.00136,/ab/calgary/rentals/apartment/1-bedroom/radisson-heights/482813,Apartment,,0,525,,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Lower Mount Royal,51.036401700356,-114.09387588501,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/22158,Apartment,,1,620,,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Beltline,51.0397665,-114.0657125,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/348260,Apartment,,1,450,,2,2,1,1,1,0,1,call for availability
call for availability,call for availability,Renfrew,51.0590298,-114.0524545,/ab/calgary/rentals/apartment/1-bedroom/renfrew/15340,Apartment,,2,800,,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Acadia,50.972543,-114.066826,/ab/calgary/rentals/apartment/1-bedroom/acadia/47994,Apartment,,1,600,,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Hillhurst,51.0541824,-114.0934656,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/93202,Apartment,,1,900,,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Renfrew,51.058897,-114.0510802,/ab/calgary/rentals/apartment/1-bedroom/renfrew/140274,Apartment,,2,900,,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Bowness,51.0916264,-114.1968258,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/290595,Apartment,,0,525,,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Beltline,51.040089,-114.0733298,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/360868,Apartment,,0,650,,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Bankview,51.03335,-114.10007,/ab/calgary/rentals/apartment/1-bedroom/bankview/17058,Apartment,,2,900,,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Lower Mount Royal,51.0372584,-114.0904398,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/411860,Apartment,,1,580,,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Bowness,51.090669,-114.194995,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/294381,Apartment,,2,483,,2,0,1,1,1,0,0,call for availability
