availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0435505,-114.0866958,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/499031,Apartment,1825,2,800,2.0,2,0,1,1,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Auburn Bay,50.8839396,-113.952881,/ab/calgary/rentals/apartment/2-bedrooms/auburn-bay/113190,Apartment,1998,2,965,2.0,0,0,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Sage Hill,51.171837,-114.1399356,/ab/calgary/rentals/apartment/2-bedrooms/sage-hill/pet-friendly/501605,Apartment,1725,2,784,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Bowness,51.08955638027,-114.197766730919,/ab/calgary/rentals/apartment/3-bedrooms/bowness/8764,Apartment,1575,3,950,1.0,0,0,0,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Legacy,50.8624017,-114.0220707,/ab/calgary/rentals/apartment/2-bedrooms/legacy/pet-friendly/473412,Apartment,2100,2,820,2.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Cranston,50.8817851,-113.9786424,/ab/calgary/rentals/apartment/2-bedrooms/cranston/130896,Apartment,2100,2,650,1.0,0,0,1,0,1,1,1,1.0
Immediate,2000-01-01 00:00:00,Calgary,Fonda,51.0451744,-113.9657235,/ab/calgary/rentals/apartment/2-bedrooms/fonda/112721,Apartment,1250,2,1000,1.0,0,0,0,0,0,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Evergreen,50.9224655,-114.1158294,/ab/calgary/rentals/apartment/1-bedroom/evergreen/409753,Apartment,2205,1,771,1.0,0,0,1,1,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Westbrook,51.040237,-114.141647,/ab/calgary/rentals/apartment/1-bedroom/westbrook/pet-friendly/2540,Apartment,1165,1,1003,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Cedarbrae,50.9536955,-114.1201631,/ab/calgary/rentals/apartment/1-bedroom/cedarbrae/pet-friendly/374359,Apartment,1125,1,670,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Falconridge,51.108143,-113.936489,/ab/calgary/rentals/apartment/1-bedroom/falconridge/pet-friendly/2248,Apartment,1225,1,500,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Bankview,51.0358117,-114.1020999,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/309609,Apartment,1100,1,524,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Bankview,51.0324264,-114.0962183,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/337415,Apartment,1150,1,564,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Bankview,51.0302288,-114.1003336,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/407643,Apartment,1125,1,629,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Haysboro,50.9746499,-114.07466,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/493504,Apartment,1970,1,750,1.0,2,2,0,0,0,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Sunalta,51.0425868,-114.0960443,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/347214,Apartment,1150,1,513,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Bankview,51.0322456,-114.100702,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/51407,Apartment,1150,1,500,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,North Glenmore Park,51.0048681,-114.1098405,/ab/calgary/rentals/apartment/1-bedroom/north-glenmore-park/pet-friendly/2598,Apartment,1150,1,500,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Greenview,51.102868558588,-114.058168952393,/ab/calgary/rentals/apartment/2-bedrooms/greenview/81378,Apartment,1795,2,1071,2.0,0,0,1,1,1,1,1,1.0
Immediate,2000-01-01 00:00:00,Calgary,Killarney,51.0371778,-114.1401242,/ab/calgary/rentals/apartment/1-bedroom/killarney/499333,Apartment,1830,1,720,1.0,0,0,1,1,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,South Calgary,51.0283507,-114.0998044,/ab/calgary/rentals/apartment/2-bedrooms/south-calgary/110197,Apartment,3400,2,1700,2.0,0,0,0,0,0,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8830529,-113.9451975,/ab/calgary/rentals/apartment/1-bedroom/seton/485637,Apartment,1230,1,635,1.0,0,0,1,0,0,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.0458488,-114.0498504,/ab/calgary/rentals/apartment/2-bedrooms/east-village/pet-friendly/454557,Apartment,2200,2,1054,2.0,2,2,1,0,1,1,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Ranchlands,51.1167363,-114.1768329,/ab/calgary/rentals/apartment/2-bedrooms/ranchlands/pet-friendly/146362,Apartment,1190,2,890,1.0,2,0,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,West Springs,51.064735378703,-114.209955114017,/ab/calgary/rentals/apartment/1-bedroom/west-springs/pet-friendly/407788,Apartment,1650,1,1079,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Bayview,50.971823,-114.108811,/ab/calgary/rentals/apartment/1-bedroom/bayview/pet-friendly/343051,Apartment,1633,1,1040,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Mahogany,50.894226994473,-113.91024964816,/ab/calgary/rentals/apartment/2-bedrooms/mahogany/pet-friendly/482796,Apartment,1728,2,1046,2.0,2,2,0,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.9840753,-114.0727635,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/448227,Apartment,1247,1,477,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.044004,-114.075438,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/361795,Apartment,1638,1,507,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,West Hillhurst,51.054636,-114.1167639,/ab/calgary/rentals/apartment/2-bedrooms/west-hillhurst/pet-friendly/319079,Apartment,2100,2,834,2.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Brentwood,51.0868171,-114.1280086,/ab/calgary/rentals/apartment/2-bedrooms/brentwood/pet-friendly/403415,Apartment,2060,2,1023,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Manchester,51.0032938,-114.0700788,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/405788,Apartment,1450,1,1200,1.0,2,2,1,1,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0380278,-114.0746476,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/465134,Apartment,1450,1,551,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,West Springs,51.0640232,-114.2002681,/ab/calgary/rentals/apartment/1-bedroom/west-springs/pet-friendly/435770,Apartment,1600,1,1036,1.0,2,2,1,1,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Mahogany,50.8969326,-113.9365606,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/398877,Apartment,1947,1,622,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Windsor Park,51.00805,-114.081114,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/387408,Apartment,1695,1,1060,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.0292343,-114.0649091,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/453881,Apartment,1339,1,1870,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,University District,51.0780886,-114.1500782,/ab/calgary/rentals/apartment/2-bedrooms/university-district/pet-friendly/471634,Apartment,2000,2,1015,1.0,2,2,1,1,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.9838397,-114.072764,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/426571,Apartment,1364,1,571,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.9834541,-114.0727649,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/410845,Apartment,1221,1,1001,1.0,2,2,1,0,1,0,0,1.0
Immediate,2000-01-01 00:00:00,Calgary,Southwood,50.9519021,-114.0855439,/ab/calgary/rentals/apartment/1-bedroom/southwood/pet-friendly/59980,Apartment,1000,1,1020,1.0,2,0,1,0,1,0,0,1.0
Oct 19,2022-10-19 00:00:00,Calgary,Lower Mount Royal,51.038478,-114.08591,/ab/calgary/rentals/apartment/2-bedrooms/lower-mount-royal/pet-friendly/22012,Apartment,1634,2,850,1.0,2,2,1,0,1,0,0,10.0
Oct 20,2022-10-20 00:00:00,Calgary,Citadel,51.1480196,-114.187093,/ab/calgary/rentals/apartment/2-bedrooms/citadel/83753,Apartment,1700,2,910,2.0,0,0,1,1,1,0,0,10.0
Oct 31,2022-10-31 00:00:00,Calgary,Downtown,51.0491977,-114.0816097,/ab/calgary/rentals/apartment/2-bedrooms/downtown/487804,Apartment,2900,2,1000,2.0,0,0,1,1,1,0,1,10.0
Nov 01,2022-11-01 00:00:00,Calgary,Erlton,51.0330929,-114.0618942,/ab/calgary/rentals/apartment/2-bedrooms/erlton/503492,Apartment,2500,2,1310,2.0,0,0,0,0,0,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Victoria Park,51.0415203,-114.055738,/ab/calgary/rentals/apartment/2-bedrooms/victoria-park/pet-friendly/416372,Apartment,2100,2,814,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Bowness,51.090763,-114.1950333,/ab/calgary/rentals/apartment/2-bedrooms/bowness/pet-friendly/505078,Apartment,1399,2,720,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Lower Mount Royal,51.035721,-114.083918,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/406917,Apartment,1225,1,550,1.0,2,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Mission,51.0342074,-114.0702795,/ab/calgary/rentals/apartment/1-bedroom/mission/413065,Apartment,1250,1,780,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Dalhousie,51.1025748,-114.1543246,/ab/calgary/rentals/apartment/2-bedrooms/dalhousie/142398,Apartment,1990,2,850,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Cornerstone,51.1645766,-113.94518,/ab/calgary/rentals/apartment/1-bedroom/cornerstone/pet-friendly/406865,Apartment,1400,1,632,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Beltline,51.0398317,-114.0664231,/ab/calgary/rentals/apartment/2-bedrooms/beltline/504057,Apartment,2100,2,900,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,East Village,51.0502881,-114.0569122,/ab/calgary/rentals/apartment/2-bedrooms/east-village/74538,Apartment,1850,2,820,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,University District,51.0775801,-114.1475871,/ab/calgary/rentals/apartment/1-bedroom/university-district/pet-friendly/434051,Apartment,1900,1,643,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Windsor Park,51.0023377,-114.0744187,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/82784,Apartment,1200,1,501,1.0,2,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Beltline,51.0390471,-114.0884905,/ab/calgary/rentals/apartment/1-bedroom/beltline/133438,Apartment,975,1,450,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Copperfield,50.924188,-113.9328052,/ab/calgary/rentals/apartment/2-bedrooms/copperfield/504110,Apartment,1450,2,508,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Bankview,51.0371843,-114.1005708,/ab/calgary/rentals/apartment/2-bedrooms/bankview/pet-friendly/143058,Apartment,1250,2,700,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Eau Claire,51.0524639,-114.0667871,/ab/calgary/rentals/apartment/1-bedroom/eau-claire/364702,Apartment,1700,1,581,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Sunnyside,51.0586267,-114.0849139,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/299336,Apartment,1375,1,700,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Tuxedo,51.0694493,-114.0614128,/ab/calgary/rentals/apartment/2-bedrooms/tuxedo/307811,Apartment,1800,2,900,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Panorama Hills,51.167494309037,-114.080749137512,/ab/calgary/rentals/apartment/2-bedrooms/panorama-hills/297544,Apartment,1700,2,1250,2.0,0,0,0,0,0,0,1,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Skyview,51.1631271,-113.9578191,/ab/calgary/rentals/apartment/1-bedroom/skyview/pet-friendly/305820,Apartment,1588,1,641,1.0,2,2,0,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Patterson Heights,51.063151,-114.183744,/ab/calgary/rentals/apartment/1-bedroom/patterson-heights/pet-friendly/29358,Apartment,1259,1,600,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Wildwood,51.0522649,-114.143739,/ab/calgary/rentals/apartment/1-bedroom/wildwood/pet-friendly/29347,Apartment,1549,1,756,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Acadia,50.9724765,-114.0555266,/ab/calgary/rentals/apartment/1-bedroom/acadia/504542,Apartment,1725,1,925,2.0,0,0,0,0,0,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Lake Bonavista,50.947557619817,-114.068463285828,/ab/calgary/rentals/apartment/1-bedroom/lake-bonavista/135166,Apartment,1450,1,660,1.0,0,0,1,1,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Willow Park,50.963848,-114.0615057,/ab/calgary/rentals/apartment/1-bedroom/willow-park/503435,Apartment,965,1,475,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Mission,51.029440516805,-114.065168369312,/ab/calgary/rentals/apartment/2-bedrooms/mission/pet-friendly/504723,Apartment,1791,2,1000,2.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Lakeview,50.994972,-114.119563,/ab/calgary/rentals/apartment/1-bedroom/lakeview/pet-friendly/343049,Apartment,1574,1,610,1.0,2,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Altadore,51.020930957344,-114.1090597,/ab/calgary/rentals/apartment/2-bedrooms/altadore/151506,Apartment,1075,2,1000,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Brentwood,51.104918,-114.141668,/ab/calgary/rentals/apartment/2-bedrooms/brentwood/pet-friendly/479452,Apartment,1565,2,1000,1.0,2,2,0,0,0,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Huntington Hills,51.1100138,-114.0802312,/ab/calgary/rentals/apartment/2-bedrooms/huntington-hills/504584,Apartment,1075,2,600,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Bowness,51.0863729,-114.1959905,/ab/calgary/rentals/apartment/2-bedrooms/bowness/499092,Apartment,1700,2,870,1.0,0,0,1,1,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Brentwood,51.0855582,-114.123294,/ab/calgary/rentals/apartment/1-bedroom/brentwood/23503,Apartment,1000,1,700,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Erlton,51.0278484,-114.0604936,/ab/calgary/rentals/apartment/1-bedroom/erlton/108163,Apartment,1800,1,900,1.0,0,0,1,1,1,1,1,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Albert Park,51.0419412,-113.9955723,/ab/calgary/rentals/apartment/2-bedrooms/albert-park/121694,Apartment,1850,2,900,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Sage Hill,51.1702936,-114.1345893,/ab/calgary/rentals/apartment/2-bedrooms/sage-hill/503773,Apartment,1900,2,800,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Altadore,51.021994,-114.109543,/ab/calgary/rentals/apartment/2-bedrooms/altadore/pet-friendly/290727,Apartment,1060,2,1000,1.0,2,0,0,0,0,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Tuxedo Park,51.071003,-114.062093,/ab/calgary/rentals/apartment/2-bedrooms/tuxedo-park/pet-friendly/453887,Apartment,1806,2,853,2.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Quarry Park,50.961519460415,-114.007880666132,/ab/calgary/rentals/apartment/1-bedroom/quarry-park/pet-friendly/444016,Apartment,1400,1,520,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Livingston,51.1848383,-114.0685349,/ab/calgary/rentals/apartment/2-bedrooms/livingston/504446,Apartment,1800,2,880,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Beltline,51.0400883,-114.0727308,/ab/calgary/rentals/apartment/2-bedrooms/beltline/504365,Apartment,1550,2,905,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Rocky Ridge,51.139269,-114.240233,/ab/calgary/rentals/apartment/2-bedrooms/rocky-ridge/504299,Apartment,1899,2,842,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Inglewood,51.0400702,-114.0308983,/ab/calgary/rentals/apartment/1-bedroom/inglewood/pet-friendly/453951,Apartment,1488,1,690,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Windsor Park,51.0026698,-114.0804231,/ab/calgary/rentals/apartment/2-bedrooms/windsor-park/pet-friendly/333191,Apartment,1625,2,915,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Killarney,51.0375913,-114.1255954,/ab/calgary/rentals/apartment/2-bedrooms/killarney/pet-friendly/489360,Apartment,1700,2,850,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Beltline,51.041582,-114.077916,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/127453,Apartment,1300,1,2000,1.0,2,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Mahogany,50.8960136,-113.9342337,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/442585,Apartment,2172,1,1103,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Highland Park,51.083239540466,-114.055227345788,/ab/calgary/rentals/apartment/2-bedrooms/highland-park/pet-friendly/503904,Apartment,1475,2,850,1.0,2,0,0,1,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Springbank Hill,51.0263635,-114.2093598,/ab/calgary/rentals/apartment/1-bedroom/springbank-hill/472610,Apartment,1500,1,1678,1.0,0,0,1,1,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Copperfield,50.9146675,-113.9187407,/ab/calgary/rentals/apartment/2-bedrooms/copperfield/503479,Apartment,1800,2,860,2.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Beltline,51.0433636,-114.0864944,/ab/calgary/rentals/apartment/1-bedroom/beltline/80575,Apartment,1600,1,688,1.0,0,0,1,1,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Bowness,51.0904906,-114.1955841,/ab/calgary/rentals/apartment/1-bedroom/bowness/1232,Apartment,975,1,750,1.0,0,0,1,0,1,0,1,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Bankview,51.0321069,-114.1037696,/ab/calgary/rentals/apartment/2-bedrooms/bankview/143888,Apartment,1595,2,900,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Lower Mount Royal,51.0363101,-114.0806287,/ab/calgary/rentals/apartment/2-bedrooms/lower-mount-royal/502733,Apartment,2400,2,1390,2.0,0,0,0,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Brentwood,51.086565,-114.128886,/ab/calgary/rentals/apartment/1-bedroom/brentwood/98790,Apartment,1400,1,515,1.0,0,0,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,East Village,51.0494421,-114.0559497,/ab/calgary/rentals/apartment/2-bedrooms/east-village/pet-friendly/88882,Apartment,3300,2,2000,2.0,2,2,1,1,1,1,1,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Richmond/Knob Hill,51.0319616,-114.1176191,/ab/calgary/rentals/apartment/3-bedrooms/richmond-knob-hill/pet-friendly/502483,Apartment,1850,3,1600,1.0,0,2,0,0,0,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Beltline,51.0398704,-114.076018,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/397150,Apartment,1750,1,581,1.0,2,2,1,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Banff Trail,51.0705448,-114.1107904,/ab/calgary/rentals/apartment/2-bedrooms/banff-trail/98269,Apartment,1350,2,900,1.0,0,0,0,0,1,0,0,11.0
Nov 01,2022-11-01 00:00:00,Calgary,Haysboro,50.97223,-114.08725,/ab/calgary/rentals/apartment/1-bedroom/haysboro/86949,Apartment,1700,1,760,1.0,0,0,1,1,1,0,0,11.0
Nov 03,2022-11-03 00:00:00,Calgary,Haysboro,50.9746499,-114.07466,/ab/calgary/rentals/apartment/1-bedroom/haysboro/498002,Apartment,2000,1,724,1.0,0,0,1,1,1,1,1,11.0
Nov 05,2022-11-05 00:00:00,Calgary,Beltline,51.0405578,-114.0737581,/ab/calgary/rentals/apartment/1-bedroom/beltline/339850,Apartment,1500,1,635,1.0,0,0,1,0,1,0,0,11.0
Nov 08,2022-11-08 00:00:00,Calgary,Auburn Bay,50.8933899,-113.9441,/ab/calgary/rentals/apartment/2-bedrooms/auburn-bay/pet-friendly/503073,Apartment,1950,2,808,2.0,0,2,1,0,1,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Varsity,51.0926693,-114.1512527,/ab/calgary/rentals/apartment/1-bedroom/varsity/pet-friendly/31264,Apartment,1479,1,580,1.0,2,2,1,1,1,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Kincora,51.16575,-114.1465245,/ab/calgary/rentals/apartment/3-bedrooms/kincora/505030,Apartment,2490,3,1485,2.0,0,0,0,0,0,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Beltline,51.0396427,-114.0920983,/ab/calgary/rentals/apartment/1-bedroom/beltline/504464,Apartment,2100,1,1057,1.0,0,0,1,1,1,0,1,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Cliff Bungalow,51.037581,-114.0724697,/ab/calgary/rentals/apartment/1-bedroom/cliff-bungalow/376744,Apartment,2200,1,600,1.0,0,0,1,0,1,0,1,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Southview,51.0363358,-113.987757,/ab/calgary/rentals/apartment/3-bedrooms/southview/pet-friendly/393791,Apartment,1250,3,1100,1.0,2,2,0,0,0,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Radisson Heights,51.048814,-113.988562,/ab/calgary/rentals/apartment/1-bedroom/radisson-heights/pet-friendly/35003,Apartment,1259,1,636,1.0,2,2,1,0,1,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Seton,50.8705687,-113.9568465,/ab/calgary/rentals/apartment/2-bedrooms/seton/pet-friendly/502808,Apartment,1800,2,753,2.0,2,2,1,0,1,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Beltline,51.0408325,-114.0752992,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/351340,Apartment,1450,2,683,1.0,2,2,1,0,1,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Seton,50.8844634,-113.9493004,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/150976,Apartment,1499,1,730,1.0,2,2,1,0,1,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Pineridge,51.0780821,-113.9544194,/ab/calgary/rentals/apartment/1-bedroom/pineridge/pet-friendly/19666,Apartment,1309,1,625,1.0,2,2,1,0,1,0,0,11.0
Nov 15,2022-11-15 00:00:00,Calgary,Rundle,51.0773687,-113.9781017,/ab/calgary/rentals/apartment/2-bedrooms/rundle/pet-friendly/21358,Apartment,1569,2,820,1.0,2,2,0,0,0,0,0,11.0
Nov 16,2022-11-16 00:00:00,Calgary,Mission,51.0302808,-114.0670727,/ab/calgary/rentals/apartment/1-bedroom/mission/503798,Apartment,1500,1,500,1.0,0,0,1,0,1,0,0,11.0
Nov 18,2022-11-18 00:00:00,Calgary,Sunalta,51.0423222,-114.0915126,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/19955,Apartment,1309,1,496,1.0,2,2,1,0,1,0,0,11.0
Nov 21,2022-11-21 00:00:00,Calgary,Glamorgan,51.0160163,-114.1621168,/ab/calgary/rentals/apartment/1-bedroom/glamorgan/pet-friendly/19663,Apartment,1499,1,667,1.0,2,2,1,0,1,0,0,11.0
Nov 21,2022-11-21 00:00:00,Calgary,Cranston,50.881643,-113.9763193,/ab/calgary/rentals/apartment/2-bedrooms/cranston/504430,Apartment,2050,2,908,2.0,0,0,1,0,1,0,0,11.0
Nov 24,2022-11-24 00:00:00,Calgary,University Heights,51.0717464,-114.1271966,/ab/calgary/rentals/apartment/1-bedroom/university-heights/pet-friendly/22009,Apartment,1349,1,675,1.0,2,2,1,1,1,0,0,11.0
Nov 30,2022-11-30 00:00:00,Calgary,Eau Claire,51.0495547,-114.0793639,/ab/calgary/rentals/apartment/1-bedroom/eau-claire/47563,Apartment,1525,1,580,1.0,0,0,1,0,1,0,0,11.0
Dec 01,2022-12-01 00:00:00,Calgary,Auburn Bay,50.8934097,-113.943959,/ab/calgary/rentals/apartment/1-bedroom/auburn-bay/401724,Apartment,1350,1,544,1.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Bridgeland,51.0572493,-114.0419492,/ab/calgary/rentals/apartment/2-bedrooms/bridgeland/504856,Apartment,1575,2,850,1.0,0,0,1,1,1,0,0,12.0
